age,celltype,gene,score,log2fc_ko_vs_ctrl,p_value,p_adj_bh,ko_pct_detected_rank_genes_groups,ctrl_n_cells,ctrl_avg_lognorm_expr,ctrl_pct_detected,ko_n_cells,ko_avg_lognorm_expr,ko_pct_detected,direction
P35,Rod,Laptm4a,1.1881242,0.07857696,0.2347845096668567,0.40898386027210065,0.26881039125613815,6389,0.32517865,26.295194866176036,6313,0.3405983,26.881039125613654,not_significant
P35,Rod,Prelid3b,1.1873524,0.09055047,0.23508863371748168,0.40927630002162557,0.15713606843022335,6389,0.1820682,14.994521834402724,6313,0.19279313,15.71360684302208,not_significant
P35,Rod,Bag5,1.1868606,0.10059819,0.2352826245465658,0.4094953674031771,0.18010454617456043,6389,0.21916527,17.34230709031126,6313,0.23327892,18.01045461745574,not_significant
P35,Rod,Ybx1,1.1852506,0.02536508,0.2359183680614072,0.41036408665690055,0.8148265483922066,6389,2.1223073,82.50117389263633,6313,2.1377952,81.48265483922893,not_significant
P35,Rod,Gpr89,1.1799562,0.08212723,0.23801762354319755,0.412463190726141,0.2100427688895929,6389,0.2548978,20.253560807637843,6313,0.26799208,21.004276888958927,not_significant
P35,Rod,Polr2f,1.1752841,0.13055849,0.2398810757371117,0.41485477922526404,0.16172976397909075,6389,0.17157058,15.604946000938943,6313,0.18639337,16.172976397908812,not_significant
P35,Rod,Usp32,1.1748782,0.04983316,0.24004345125414528,0.41501613097407336,0.41834310153651194,6389,0.5844324,40.945374863047896,6313,0.59986687,41.83431015365335,not_significant
P35,Rod,Tfdp1,1.1722903,0.091268785,0.24108049353972227,0.4164495702089279,0.18073815935371457,6389,0.21279413,17.357958992017316,6313,0.22523452,18.07381593537115,not_significant
P35,Rod,Stx7,1.1709787,0.122418314,0.24160736286515128,0.41688025160649883,0.10438777126564233,6389,0.12099722,9.829394271403945,6313,0.13103907,10.438777126564085,not_significant
P35,Rod,Zfp511,1.1679975,0.16738102,0.2428077987991244,0.4187110376535991,0.10660541739268177,6389,0.119874835,10.15808420723114,6313,0.13367634,10.660541739268025,not_significant
P35,Rod,Sar1b,1.1671728,0.070809476,0.2431405815654749,0.4189178205604485,0.33850784096309205,6389,0.42402655,33.41681014243319,6313,0.44126287,33.85078409631012,not_significant
P35,Rod,Atp1a1,1.1671479,0.085795164,0.2431506369869535,0.4189178205604485,0.24552510692222398,6389,0.29634166,23.94740961026727,6313,0.3119337,24.55251069222196,not_significant
P35,Rod,Leng1,1.1651987,0.1128374,0.24393858219774023,0.41971484794732006,0.1183272612070331,6389,0.13854113,11.22241352324301,6313,0.14901078,11.832726120703134,not_significant
P35,Rod,Senp8,1.1631203,0.12570244,0.24478072723495836,0.42102565394435437,0.10945667669887534,6389,0.13280031,10.36155892940988,6313,0.14405848,10.945667669887376,not_significant
P35,Rod,Glrx5,1.1596042,0.12076156,0.24620999232009877,0.42263703824547244,0.18469824172342786,6389,0.2073001,17.90577555172931,6313,0.22351453,18.469824172342474,not_significant
P35,Rod,Mtx2,1.1546968,0.09954112,0.248214581886108,0.42534888989496206,0.27039442420402343,6389,0.34273076,26.57692909688511,6313,0.36324668,27.03944242040221,not_significant
P35,Rod,Mark2,1.1518292,0.06970521,0.24939122658979362,0.42687820209443883,0.21764612703944242,6389,0.2674957,21.051807794646745,6313,0.27904752,21.76461270394386,not_significant
P35,Rod,Rpl36a,1.1513063,0.06428565,0.24960623441361185,0.4270029203749943,0.3754158086488199,6389,0.50719696,36.84457661606026,6313,0.52516085,37.54158086488348,not_significant
P35,Rod,Prdx3,1.1499771,0.100178145,0.25015329527189245,0.42769521855251275,0.19515285917947092,6389,0.2324116,18.923149162623005,6313,0.2472137,19.51528591794676,not_significant
P35,Rod,Arid3b,1.1480433,0.0742236,0.25095068919543373,0.4285707051410363,0.25788056391572944,6389,0.322216,25.15260604163368,6313,0.33665362,25.788056391572617,not_significant
P35,Rod,Prxl2b,1.1462165,0.13566849,0.2517055905851777,0.42961567847606474,0.11024869317281799,6389,0.115521,10.486774143058335,6313,0.12622088,11.02486931728164,not_significant
P35,Rod,Lta4h,1.1434567,0.09896803,0.2528490085236069,0.43132221556213246,0.16378900681134168,6389,0.19643946,15.7301612145874,6313,0.20902422,16.3789006811339,not_significant
P35,Rod,Rnps1,1.142133,0.070010416,0.25339874456475675,0.4317696135408561,0.34975447489307776,6389,0.45075813,34.52809516356343,6313,0.46864036,34.97544748930887,not_significant
P35,Rod,Mknk1,1.1396126,0.12391261,0.2544477598950362,0.43286419602881115,0.10913987010929828,6389,0.12317684,10.330255125997766,6313,0.13351718,10.91398701092967,not_significant
P35,Rod,Abhd10,1.1395594,0.117180444,0.25446993142831065,0.43286419602881115,0.14905750039600824,6389,0.1737402,14.30583815933622,6313,0.18714432,14.905750039600585,not_significant
P35,Rod,Srp19,1.1394799,0.0901387,0.25450306353467345,0.43286419602881115,0.2887692063994931,6389,0.39235774,28.53341681014257,6313,0.4130658,28.87692063994946,not_significant
P35,Rod,Stau2,1.1393782,0.114946246,0.25454547346368006,0.43286419602881115,0.17852051322667511,6389,0.22928275,17.279699483487033,6313,0.24613315,17.85205132266721,not_significant
P35,Rod,Hira,1.138563,0.0908439,0.2548854525733617,0.4333196941315102,0.14905750039600824,6389,0.17876385,14.243230552511992,6313,0.18934679,14.905750039600585,not_significant
P35,Rod,Ap1g1,1.1378704,0.060986593,0.25517457632573204,0.433688501998585,0.36068430223348646,6389,0.48261523,35.56112067616336,6313,0.4990105,36.06843022334991,not_significant
P35,Rod,Papolg,1.1346811,0.12092168,0.2565089552050185,0.43546363460631565,0.13052431490575003,6389,0.16030481,12.443261856315448,6313,0.17317131,13.052431490574804,not_significant
P35,Rod,Creg1,1.1327641,0.104253694,0.2573133393092112,0.4367058029858025,0.13242515444321243,6389,0.15643467,12.631084676788133,6313,0.16722827,13.242515444321038,not_significant
P35,Rod,Sec61a1,1.130352,0.0974943,0.2583279376292832,0.43817402680013806,0.11547600190083954,6389,0.1242435,10.940679292533986,6313,0.13237873,11.547600190083783,not_significant
P35,Rod,Rsl24d1,1.1301274,0.13768171,0.258422522647751,0.43817402680013806,0.13844447964517662,6389,0.15005179,13.304116450148578,6313,0.16390806,13.844447964517444,not_significant
P35,Rod,Dusp12,1.1294968,0.108997844,0.2586883036511065,0.43817402680013806,0.10850625693014415,6389,0.12122615,10.283299420879596,6313,0.13014583,10.850625693014258,not_significant
P35,Rod,BC031181,1.1290814,0.06331264,0.2588635311792835,0.43817402680013806,0.3899889117693648,6389,0.50524783,38.87932383784802,6313,0.5228847,38.998891176938194,not_significant
P35,Rod,Ankfy1,1.1290234,0.1251932,0.2588879428980575,0.43817402680013806,0.1373356565816569,6389,0.16083135,13.178901236500124,6313,0.1742095,13.733565658165475,not_significant
P35,Rod,Pnrc2,1.1289229,0.074085996,0.25893033978702995,0.43817402680013806,0.2566133375574212,6389,0.3304226,24.902175614336745,6313,0.34514067,25.661333755741772,not_significant
P35,Rod,Prom1,1.1273351,0.015326575,0.25960082950797514,0.43909960126236336,0.9659432916204657,6389,2.4942505,96.83831585538701,6313,2.5040004,96.59432916205718,not_significant
P35,Rod,Gcsh,1.1254563,0.11923026,0.2603956976363273,0.44019621592545144,0.15792808490416602,6389,0.18234034,15.260604163405691,6313,0.19659889,15.792808490416343,not_significant
P35,Rod,Ahsa2,1.1241174,0.13131744,0.2609632392409317,0.44090752006735584,0.12022810074449548,6389,0.14044808,11.457192048833862,6313,0.1528573,12.022810074449367,not_significant
P35,Rod,Bex2,1.1236387,0.08568575,0.26116630040268973,0.4411265484451391,0.2827498811975289,6389,0.33973616,27.90734074190018,6313,0.3572085,28.274988119752948,not_significant
P35,Rod,Arl6,1.1231338,0.018591281,0.2613806898322697,0.44135408315584734,0.7625534611119912,6389,1.3166915,77.52386915010936,6313,1.3261384,76.25534611120658,not_significant
P35,Rod,Cisd2,1.121982,0.054154355,0.2618700950368196,0.4418018171264049,0.4204023443687629,6389,0.60342216,41.69666614493876,6313,0.620602,42.04023443687847,not_significant
P35,Rod,Srp54a,1.1212008,0.109184206,0.26220239841335224,0.4420067367192537,0.19515285917947092,6389,0.21644159,19.079668179683576,6313,0.23162682,19.51528591794676,not_significant
P35,Rod,Mapk1ip1,1.1209863,0.14854902,0.26229370045637,0.44203662057275483,0.1322667511484239,6389,0.15172927,12.724996087024474,6313,0.16688198,13.226675114842184,not_significant
