cell,sample,age,condition,age_condition,celltype,umap_1,umap_2,gene,raw_count,detected,lognorm_expr
cell_229,15dayS1,P15,Ctrl,P15_Ctrl,Rod,18.370932,10.874098,Gls,2.0,True,1.7571961589046816
cell_230,15dayS1,P15,Ctrl,P15_Ctrl,Rod,13.418088,13.065765,Gls,8.0,True,2.8726628704599624
cell_231,15dayS1,P15,Ctrl,P15_Ctrl,Rod,17.78036,10.006466,Gls,0.0,False,0.0
cell_232,15dayS1,P15,Ctrl,P15_Ctrl,Rod,14.014121,13.580881,Gls,3.0,True,2.057443673840837
cell_233,15dayS1,P15,Ctrl,P15_Ctrl,Rod,16.56012,11.467056,Gls,2.0,True,1.7105610470164518
cell_234,15dayS1,P15,Ctrl,P15_Ctrl,BC,10.698919,-6.506064,Gls,14.0,True,2.027784837111685
cell_235,15dayS1,P15,Ctrl,P15_Ctrl,Cones,17.950148,-2.9706986,Gls,1.0,True,1.2877637782825913
cell_236,15dayS1,P15,Ctrl,P15_Ctrl,Rod,12.895952,11.354064,Gls,4.0,True,2.8272101368331413
cell_237,15dayS1,P15,Ctrl,P15_Ctrl,Rod,18.26408,9.438291,Gls,0.0,False,0.0
cell_238,15dayS1,P15,Ctrl,P15_Ctrl,Rod,16.342636,7.3575416,Gls,0.0,False,0.0
cell_239,15dayS1,P15,Ctrl,P15_Ctrl,MG,1.2579622,11.547201,Gls,0.0,False,0.0
cell_240,15dayS1,P15,Ctrl,P15_Ctrl,BC,11.742559,-6.269005,Gls,5.0,True,1.9302689263330322
cell_241,15dayS1,P15,Ctrl,P15_Ctrl,Rod,16.115114,11.736951,Gls,6.0,True,2.4888728732212413
cell_242,15dayS1,P15,Ctrl,P15_Ctrl,AC,-2.6270478,3.4145048,Gls,3.0,True,0.8293474668559352
cell_243,15dayS1,P15,Ctrl,P15_Ctrl,Rod,17.732103,10.097175,Gls,2.0,True,1.5869429609920997
cell_244,15dayS1,P15,Ctrl,P15_Ctrl,MG,1.6323444,12.065631,Gls,0.0,False,0.0
cell_245,15dayS1,P15,Ctrl,P15_Ctrl,MG,1.7982991,11.623603,Gls,0.0,False,0.0
cell_246,15dayS1,P15,Ctrl,P15_Ctrl,Rod,17.04647,9.28151,Gls,1.0,True,1.5926905425767246
cell_247,15dayS1,P15,Ctrl,P15_Ctrl,Cones,18.701902,-5.5893073,Gls,3.0,True,0.9861729931348484
cell_248,15dayS1,P15,Ctrl,P15_Ctrl,Rod,14.242336,12.40682,Gls,1.0,True,1.6149002121428844
cell_249,15dayS1,P15,Ctrl,P15_Ctrl,Rod,18.63068,11.05792,Gls,0.0,False,0.0
cell_250,15dayS1,P15,Ctrl,P15_Ctrl,Rod,15.011029,11.3282175,Gls,1.0,True,1.645258714158168
cell_251,15dayS1,P15,Ctrl,P15_Ctrl,Rod,17.697346,7.062413,Gls,3.0,True,1.891699917416542
cell_252,15dayS1,P15,Ctrl,P15_Ctrl,Cones,19.17178,-6.3293266,Gls,10.0,True,2.3449807943477188
cell_253,15dayS1,P15,Ctrl,P15_Ctrl,Rod,17.329193,7.314566,Gls,0.0,False,0.0
cell_254,15dayS1,P15,Ctrl,P15_Ctrl,AC,17.150446,6.9607425,Gls,1.0,True,1.3963530581424508
cell_255,15dayS1,P15,Ctrl,P15_Ctrl,AC,-3.1846275,8.2824955,Gls,0.0,False,0.0
cell_256,15dayS1,P15,Ctrl,P15_Ctrl,AC,-1.899588,-4.7432065,Gls,8.0,True,1.4515459612214296
cell_257,15dayS1,P15,Ctrl,P15_Ctrl,Rod,18.096603,11.050546,Gls,2.0,True,2.2265545819883723
cell_258,15dayS1,P15,Ctrl,P15_Ctrl,Rod,14.113281,11.238077,Gls,0.0,False,0.0
cell_259,15dayS1,P15,Ctrl,P15_Ctrl,Rod,18.832619,11.754163,Gls,1.0,True,0.8969945113309762
cell_260,15dayS1,P15,Ctrl,P15_Ctrl,Rod,15.881301,13.27707,Gls,3.0,True,1.389452654257766
cell_261,15dayS1,P15,Ctrl,P15_Ctrl,Cones,19.489996,-5.112389,Gls,11.0,True,1.959370318309042
cell_262,15dayS1,P15,Ctrl,P15_Ctrl,Rod,18.80462,11.04573,Gls,1.0,True,1.5245866806421309
cell_263,15dayS1,P15,Ctrl,P15_Ctrl,Rod,4.31449,-6.3411355,Gls,1.0,True,0.898372790323619
cell_264,15dayS1,P15,Ctrl,P15_Ctrl,Rod,13.515739,12.24109,Gls,2.0,True,2.2910123894979355
cell_265,15dayS1,P15,Ctrl,P15_Ctrl,Rod,17.775553,10.7591915,Gls,0.0,False,0.0
cell_266,15dayS1,P15,Ctrl,P15_Ctrl,Rod,14.627356,10.809786,Gls,0.0,False,0.0
cell_267,15dayS1,P15,Ctrl,P15_Ctrl,BC,16.399233,-0.2186899,Gls,9.0,True,2.4917481116402005
cell_268,15dayS1,P15,Ctrl,P15_Ctrl,Rod,17.944109,7.611348,Gls,1.0,True,1.92046219677068
cell_269,15dayS1,P15,Ctrl,P15_Ctrl,Rod,4.218301,-6.609192,Gls,1.0,True,1.120968726874798
cell_270,15dayS1,P15,Ctrl,P15_Ctrl,Rod,17.398453,11.357068,Gls,1.0,True,1.2927268480359968
cell_271,15dayS1,P15,Ctrl,P15_Ctrl,Rod,4.3652225,-6.6827283,Gls,1.0,True,1.6798788837614853
cell_272,15dayS1,P15,Ctrl,P15_Ctrl,Rod,13.589127,10.515911,Gls,4.0,True,3.061828897936965
cell_273,15dayS1,P15,Ctrl,P15_Ctrl,Rod,18.587173,10.116829,Gls,2.0,True,1.6147389167755715
cell_274,15dayS1,P15,Ctrl,P15_Ctrl,Rod,18.781937,11.853167,Gls,1.0,True,1.0552381429670068
cell_275,15dayS1,P15,Ctrl,P15_Ctrl,Rod,12.845181,11.839999,Gls,0.0,False,0.0
cell_276,15dayS1,P15,Ctrl,P15_Ctrl,Rod,13.151535,12.763851,Gls,0.0,False,0.0
cell_277,15dayS1,P15,Ctrl,P15_Ctrl,Rod,14.3425665,12.931951,Gls,5.0,True,2.4546902594514712
cell_278,15dayS1,P15,Ctrl,P15_Ctrl,Rod,4.4908743,-6.241265,Gls,0.0,False,0.0
cell_279,15dayS1,P15,Ctrl,P15_Ctrl,Rod,14.366285,13.03655,Gls,1.0,True,1.3452889785944717
cell_280,15dayS1,P15,Ctrl,P15_Ctrl,Rod,16.565346,9.16088,Gls,1.0,True,1.8485264306009423
cell_281,15dayS1,P15,Ctrl,P15_Ctrl,Rod,17.999693,8.273855,Gls,1.0,True,0.8854585473085288
cell_282,15dayS1,P15,Ctrl,P15_Ctrl,BC,14.3191395,-5.880315,Gls,9.0,True,2.3678388532887102
cell_283,15dayS1,P15,Ctrl,P15_Ctrl,Rod,19.479523,10.203875,Gls,0.0,False,0.0
cell_284,15dayS1,P15,Ctrl,P15_Ctrl,Rod,15.775401,10.992596,Gls,1.0,True,0.8190001522959794
cell_285,15dayS1,P15,Ctrl,P15_Ctrl,Rod,17.61566,7.488471,Gls,0.0,False,0.0
cell_286,15dayS1,P15,Ctrl,P15_Ctrl,Rod,13.1417055,12.345766,Gls,0.0,False,0.0
cell_287,15dayS1,P15,Ctrl,P15_Ctrl,Cones,19.253418,-6.6987915,Gls,6.0,True,1.710808613091206
cell_288,15dayS1,P15,Ctrl,P15_Ctrl,Rod,17.062357,8.591823,Gls,2.0,True,2.579283851523532
cell_289,15dayS1,P15,Ctrl,P15_Ctrl,Rod,17.786673,11.62888,Gls,0.0,False,0.0
cell_290,15dayS1,P15,Ctrl,P15_Ctrl,Rod,18.575218,10.4771,Gls,0.0,False,0.0
cell_291,15dayS1,P15,Ctrl,P15_Ctrl,Rod,17.941433,5.60612,Gls,0.0,False,0.0
cell_292,15dayS1,P15,Ctrl,P15_Ctrl,Rod,18.855534,6.5050726,Gls,1.0,True,1.327300612917529
cell_293,15dayS1,P15,Ctrl,P15_Ctrl,Rod,16.696545,9.511861,Gls,0.0,False,0.0
cell_294,15dayS1,P15,Ctrl,P15_Ctrl,Rod,4.3814254,-6.9544754,Gls,1.0,True,1.7033585787531806
cell_295,15dayS1,P15,Ctrl,P15_Ctrl,Rod,4.385734,-6.809491,Gls,0.0,False,0.0
cell_296,15dayS1,P15,Ctrl,P15_Ctrl,Rod,18.48997,12.558318,Gls,6.0,True,2.1082895531631167
cell_297,15dayS1,P15,Ctrl,P15_Ctrl,Rod,17.29039,8.751837,Gls,1.0,True,1.858969121774113
cell_298,15dayS1,P15,Ctrl,P15_Ctrl,Endothelial,5.010995,12.387295,Gls,0.0,False,0.0
cell_299,15dayS1,P15,Ctrl,P15_Ctrl,Rod,18.356922,11.048344,Gls,2.0,True,1.581398326327046
cell_300,15dayS1,P15,Ctrl,P15_Ctrl,Rod,18.53694,7.5855713,Gls,1.0,True,0.8985453928490843
cell_301,15dayS1,P15,Ctrl,P15_Ctrl,BC,13.621609,-5.741928,Gls,12.0,True,1.6920004604934797
cell_302,15dayS1,P15,Ctrl,P15_Ctrl,Rod,17.289297,9.399034,Gls,2.0,True,2.3095899798452564
cell_303,15dayS1,P15,Ctrl,P15_Ctrl,AC,-3.9522207,-1.1363246,Gls,1.0,True,0.5242993734427521
cell_304,15dayS1,P15,Ctrl,P15_Ctrl,Cones,20.061773,-4.4473634,Gls,1.0,True,0.47026627862908144
cell_305,15dayS1,P15,Ctrl,P15_Ctrl,Rod,16.758402,7.735226,Gls,0.0,False,0.0
cell_306,15dayS1,P15,Ctrl,P15_Ctrl,Rod,17.103857,8.887766,Gls,2.0,True,2.069746024326413
cell_307,15dayS1,P15,Ctrl,P15_Ctrl,BC,20.036861,-1.06309,Gls,6.0,True,1.7231746933780898
cell_308,15dayS1,P15,Ctrl,P15_Ctrl,Rod,13.674584,11.341636,Gls,1.0,True,1.5274038014269988
cell_309,15dayS1,P15,Ctrl,P15_Ctrl,Rod,13.860543,11.617372,Gls,2.0,True,1.9783122831444213
cell_310,15dayS1,P15,Ctrl,P15_Ctrl,Rod,17.957066,11.751963,Gls,0.0,False,0.0
cell_311,15dayS1,P15,Ctrl,P15_Ctrl,Rod,4.0717487,-6.3334217,Gls,1.0,True,0.69945634975321
cell_312,15dayS1,P15,Ctrl,P15_Ctrl,Rod,13.456692,11.7707405,Gls,0.0,False,0.0
cell_313,15dayS1,P15,Ctrl,P15_Ctrl,Rod,16.790823,8.995251,Gls,2.0,True,1.7934280829974902
cell_314,15dayS1,P15,Ctrl,P15_Ctrl,Rod,17.273626,9.667293,Gls,0.0,False,0.0
cell_315,15dayS1,P15,Ctrl,P15_Ctrl,Rod,17.394197,10.692154,Gls,1.0,True,1.2626720667816147
cell_316,15dayS1,P15,Ctrl,P15_Ctrl,Rod,18.15934,7.1936073,Gls,0.0,False,0.0
cell_317,15dayS1,P15,Ctrl,P15_Ctrl,BC,13.45131,-3.366394,Gls,4.0,True,1.1629549089446372
cell_318,15dayS1,P15,Ctrl,P15_Ctrl,Rod,17.255222,9.317734,Gls,0.0,False,0.0
cell_319,15dayS1,P15,Ctrl,P15_Ctrl,Rod,17.039108,8.30754,Gls,2.0,True,2.1271576769937455
cell_320,15dayS1,P15,Ctrl,P15_Ctrl,Rod,4.086821,-6.731044,Gls,0.0,False,0.0
cell_321,15dayS1,P15,Ctrl,P15_Ctrl,Cones,20.132204,-5.135718,Gls,2.0,True,1.1519217291172792
cell_322,15dayS1,P15,Ctrl,P15_Ctrl,Rod,18.15685,11.771152,Gls,5.0,True,1.1834815223432695
cell_323,15dayS1,P15,Ctrl,P15_Ctrl,Rod,13.630116,11.562559,Gls,0.0,False,0.0
cell_324,15dayS1,P15,Ctrl,P15_Ctrl,Rod,17.281916,9.207475,Gls,1.0,True,1.3000592686775168
cell_325,15dayS1,P15,Ctrl,P15_Ctrl,Rod,18.485598,10.752167,Gls,0.0,False,0.0
cell_326,15dayS1,P15,Ctrl,P15_Ctrl,Rod,14.735009,10.79611,Gls,1.0,True,1.7414976344471669
cell_327,15dayS1,P15,Ctrl,P15_Ctrl,Rod,19.01555,10.991057,Gls,2.0,True,2.134351611042346
cell_328,15dayS1,P15,Ctrl,P15_Ctrl,MG,2.307339,5.457239,Gls,0.0,False,0.0
cell_329,15dayS1,P15,Ctrl,P15_Ctrl,Rod,13.504161,12.558237,Gls,2.0,True,1.9324882690071832
cell_330,15dayS1,P15,Ctrl,P15_Ctrl,Rod,16.477148,8.971691,Gls,0.0,False,0.0
cell_331,15dayS1,P15,Ctrl,P15_Ctrl,Rod,18.485004,11.468973,Gls,0.0,False,0.0
cell_332,15dayS1,P15,Ctrl,P15_Ctrl,Rod,13.999209,13.29623,Gls,0.0,False,0.0
cell_333,15dayS1,P15,Ctrl,P15_Ctrl,Rod,18.922253,8.26309,Gls,1.0,True,0.7582599071299645
cell_334,15dayS1,P15,Ctrl,P15_Ctrl,Rod,13.389454,13.020036,Gls,1.0,True,1.3514100666239552
cell_335,15dayS1,P15,Ctrl,P15_Ctrl,Rod,18.523838,10.351353,Gls,0.0,False,0.0
cell_336,15dayS1,P15,Ctrl,P15_Ctrl,MG,1.6628901,12.124552,Gls,1.0,True,0.4444676736780002
cell_337,15dayS1,P15,Ctrl,P15_Ctrl,Rod,18.748655,8.685365,Gls,0.0,False,0.0
cell_338,15dayS1,P15,Ctrl,P15_Ctrl,BC,6.29763,-8.871121,Gls,26.0,True,2.534016971715776
cell_339,15dayS1,P15,Ctrl,P15_Ctrl,Rod,14.913346,11.411613,Gls,1.0,True,1.6181343196042928
cell_340,15dayS1,P15,Ctrl,P15_Ctrl,Rod,17.084972,8.229516,Gls,3.0,True,1.8870922756424056
cell_341,15dayS1,P15,Ctrl,P15_Ctrl,Rod,18.24959,6.0995016,Gls,1.0,True,1.1926137682146467
cell_342,15dayS1,P15,Ctrl,P15_Ctrl,BC,10.091193,-11.581837,Gls,9.0,True,1.998564266621939
cell_343,15dayS1,P15,Ctrl,P15_Ctrl,Rod,13.512383,12.747141,Gls,0.0,False,0.0
cell_344,15dayS1,P15,Ctrl,P15_Ctrl,Rod,13.696088,12.366437,Gls,5.0,True,2.517479532531564
cell_345,15dayS1,P15,Ctrl,P15_Ctrl,AC,-0.6820581,-1.531694,Gls,1.0,True,0.5243837607881434
cell_346,15dayS1,P15,Ctrl,P15_Ctrl,Rod,18.963135,9.745961,Gls,0.0,False,0.0
cell_347,15dayS1,P15,Ctrl,P15_Ctrl,Rod,13.519513,9.927743,Gls,0.0,False,0.0
cell_348,15dayS1,P15,Ctrl,P15_Ctrl,Rod,15.562166,11.75256,Gls,4.0,True,2.4865123388587587
cell_349,15dayS1,P15,Ctrl,P15_Ctrl,Rod,17.797165,8.765303,Gls,1.0,True,1.9945923276947013
cell_350,15dayS1,P15,Ctrl,P15_Ctrl,Rod,14.054383,11.77577,Gls,1.0,True,1.393386054364293
cell_351,15dayS1,P15,Ctrl,P15_Ctrl,Cones,18.964443,-6.602379,Gls,10.0,True,2.110347226956565
cell_352,15dayS1,P15,Ctrl,P15_Ctrl,Rod,18.340576,9.558174,Gls,2.0,True,2.0788729995377366
cell_353,15dayS1,P15,Ctrl,P15_Ctrl,Endothelial,5.1638093,14.238314,Gls,1.0,True,0.34216793956989083
cell_354,15dayS1,P15,Ctrl,P15_Ctrl,Rod,13.605165,12.265638,Gls,1.0,True,1.72538364625109
cell_355,15dayS1,P15,Ctrl,P15_Ctrl,Rod,12.162508,11.189288,Gls,1.0,True,1.481650906267675
cell_356,15dayS1,P15,Ctrl,P15_Ctrl,Rod,17.829954,8.271031,Gls,0.0,False,0.0
cell_357,15dayS1,P15,Ctrl,P15_Ctrl,Rod,14.716317,10.243858,Gls,1.0,True,1.6103986042060103
cell_358,15dayS1,P15,Ctrl,P15_Ctrl,Rod,17.130459,7.5565476,Gls,1.0,True,1.8404570996120742
cell_359,15dayS1,P15,Ctrl,P15_Ctrl,Rod,14.32088,11.812595,Gls,0.0,False,0.0
cell_360,15dayS1,P15,Ctrl,P15_Ctrl,Rod,16.661524,8.433299,Gls,0.0,False,0.0
cell_361,15dayS1,P15,Ctrl,P15_Ctrl,BC,13.484488,-5.109511,Gls,7.0,True,1.5294236119806481
cell_362,15dayS1,P15,Ctrl,P15_Ctrl,Rod,14.4158125,13.453682,Gls,1.0,True,1.1642795247047937
cell_363,15dayS1,P15,Ctrl,P15_Ctrl,Rod,16.66251,10.413234,Gls,0.0,False,0.0
cell_364,15dayS1,P15,Ctrl,P15_Ctrl,BC,14.47885,-9.477836,Gls,3.0,True,1.357595466188316
cell_365,15dayS1,P15,Ctrl,P15_Ctrl,AC,-1.6634804,-8.41673,Gls,0.0,False,0.0
cell_366,15dayS1,P15,Ctrl,P15_Ctrl,Rod,13.838917,12.730092,Gls,2.0,True,2.186277657160262
cell_367,15dayS1,P15,Ctrl,P15_Ctrl,Rod,18.718979,8.686296,Gls,1.0,True,1.9644806237180248
cell_368,15dayS1,P15,Ctrl,P15_Ctrl,Rod,19.314384,10.954066,Gls,0.0,False,0.0
cell_369,15dayS1,P15,Ctrl,P15_Ctrl,Rod,18.5906,10.430868,Gls,2.0,True,1.8635564423396647
cell_370,15dayS1,P15,Ctrl,P15_Ctrl,Rod,17.183632,12.619851,Gls,5.0,True,1.7965253246881687
cell_371,15dayS1,P15,Ctrl,P15_Ctrl,Rod,17.39349,10.359289,Gls,1.0,True,1.9130433409749612
cell_372,15dayS1,P15,Ctrl,P15_Ctrl,Rod,12.952152,10.835407,Gls,0.0,False,0.0
cell_373,15dayS1,P15,Ctrl,P15_Ctrl,Rod,17.03867,6.7856526,Gls,0.0,False,0.0
cell_374,15dayS1,P15,Ctrl,P15_Ctrl,Rod,13.584437,11.189503,Gls,0.0,False,0.0
cell_375,15dayS1,P15,Ctrl,P15_Ctrl,MG,1.7577605,12.08821,Gls,4.0,True,0.9562505206007578
cell_376,15dayS1,P15,Ctrl,P15_Ctrl,Rod,17.623285,9.138408,Gls,5.0,True,2.781729639850823
cell_377,15dayS1,P15,Ctrl,P15_Ctrl,Rod,13.936673,12.021967,Gls,0.0,False,0.0
cell_378,15dayS1,P15,Ctrl,P15_Ctrl,Rod,19.152857,11.531942,Gls,0.0,False,0.0
cell_379,15dayS1,P15,Ctrl,P15_Ctrl,Rod,18.34496,8.156561,Gls,0.0,False,0.0
cell_380,15dayS1,P15,Ctrl,P15_Ctrl,Rod,15.929626,13.400202,Gls,2.0,True,1.3197152750536776
cell_381,15dayS1,P15,Ctrl,P15_Ctrl,Rod,17.640417,7.410783,Gls,1.0,True,1.0704906998977217
cell_382,15dayS1,P15,Ctrl,P15_Ctrl,Rod,13.591856,11.615125,Gls,0.0,False,0.0
cell_383,15dayS1,P15,Ctrl,P15_Ctrl,Rod,16.792166,9.838794,Gls,0.0,False,0.0
cell_384,15dayS1,P15,Ctrl,P15_Ctrl,Rod,17.784199,12.369182,Gls,3.0,True,1.3136183875802792
cell_385,15dayS1,P15,Ctrl,P15_Ctrl,Cones,20.111015,-4.825376,Gls,2.0,True,1.4240901759487188
cell_386,15dayS1,P15,Ctrl,P15_Ctrl,Rod,18.633766,7.9141393,Gls,0.0,False,0.0
cell_387,15dayS1,P15,Ctrl,P15_Ctrl,Cones,18.950377,-5.6371746,Gls,7.0,True,1.5673730501192582
cell_388,15dayS1,P15,Ctrl,P15_Ctrl,Rod,14.40759,12.635223,Gls,1.0,True,1.5812449723448094
cell_389,15dayS1,P15,Ctrl,P15_Ctrl,Rod,15.722838,10.1363,Gls,0.0,False,0.0
cell_390,15dayS1,P15,Ctrl,P15_Ctrl,Rod,15.33381,9.210989,Gls,1.0,True,1.784298603980319
cell_391,15dayS1,P15,Ctrl,P15_Ctrl,Rod,18.829067,11.007758,Gls,0.0,False,0.0
cell_392,15dayS1,P15,Ctrl,P15_Ctrl,Rod,16.48498,9.475586,Gls,2.0,True,2.421872813976386
cell_393,15dayS1,P15,Ctrl,P15_Ctrl,Cones,19.285095,-5.692216,Gls,1.0,True,0.6579993386842748
cell_394,15dayS1,P15,Ctrl,P15_Ctrl,Rod,13.967214,12.069113,Gls,0.0,False,0.0
cell_395,15dayS1,P15,Ctrl,P15_Ctrl,Rod,17.304222,10.002728,Gls,2.0,True,2.3265109900208683
cell_396,15dayS1,P15,Ctrl,P15_Ctrl,BC,8.334638,-8.10875,Gls,3.0,True,1.1676248430634084
cell_397,15dayS1,P15,Ctrl,P15_Ctrl,Rod,18.057858,11.171615,Gls,0.0,False,0.0
cell_398,15dayS1,P15,Ctrl,P15_Ctrl,BC,6.71116,-8.697499,Gls,8.0,True,2.039785951372495
cell_399,15dayS1,P15,Ctrl,P15_Ctrl,MG,1.9119782,11.696293,Gls,3.0,True,0.9737322845541009
cell_400,15dayS1,P15,Ctrl,P15_Ctrl,Rod,17.293907,10.216554,Gls,0.0,False,0.0
cell_401,15dayS1,P15,Ctrl,P15_Ctrl,Rod,19.209364,8.425023,Gls,1.0,True,1.0344525294670748
cell_402,15dayS1,P15,Ctrl,P15_Ctrl,Rod,17.243334,10.094031,Gls,0.0,False,0.0
cell_403,15dayS1,P15,Ctrl,P15_Ctrl,Rod,18.634554,9.572286,Gls,0.0,False,0.0
cell_404,15dayS1,P15,Ctrl,P15_Ctrl,BC,10.458143,-12.763213,Gls,6.0,True,1.4766349778666084
cell_405,15dayS1,P15,Ctrl,P15_Ctrl,Rod,13.20209,12.091363,Gls,2.0,True,2.2335922215070942
cell_406,15dayS1,P15,Ctrl,P15_Ctrl,Rod,16.741526,9.60759,Gls,2.0,True,1.761974720896608
cell_407,15dayS1,P15,Ctrl,P15_Ctrl,Rod,18.35734,11.838233,Gls,6.0,True,1.6888150445979775
cell_408,15dayS1,P15,Ctrl,P15_Ctrl,Rod,19.010357,11.659186,Gls,0.0,False,0.0
cell_409,15dayS1,P15,Ctrl,P15_Ctrl,BC,9.8243,-5.6470823,Gls,6.0,True,2.4237460475970547
cell_410,15dayS1,P15,Ctrl,P15_Ctrl,Rod,18.769842,10.009418,Gls,0.0,False,0.0
cell_411,15dayS1,P15,Ctrl,P15_Ctrl,Rod,18.156404,9.46633,Gls,2.0,True,1.9309743656377114
cell_412,15dayS1,P15,Ctrl,P15_Ctrl,Rod,3.9721699,-6.2176905,Gls,0.0,False,0.0
cell_413,15dayS1,P15,Ctrl,P15_Ctrl,Rod,4.1373625,-4.928447,Gls,2.0,True,1.7909266216742923
cell_414,15dayS1,P15,Ctrl,P15_Ctrl,Rod,16.128874,12.65511,Gls,0.0,False,0.0
cell_415,15dayS1,P15,Ctrl,P15_Ctrl,BC,8.573571,-7.7760577,Gls,3.0,True,1.0681449861760188
cell_416,15dayS1,P15,Ctrl,P15_Ctrl,MG,1.4140747,11.929688,Gls,1.0,True,0.476151976063802
cell_417,15dayS1,P15,Ctrl,P15_Ctrl,Rod,17.434113,8.202661,Gls,0.0,False,0.0
cell_418,15dayS1,P15,Ctrl,P15_Ctrl,Rod,17.05939,7.3540707,Gls,0.0,False,0.0
cell_419,15dayS1,P15,Ctrl,P15_Ctrl,Rod,13.892327,10.416382,Gls,0.0,False,0.0
cell_420,15dayS1,P15,Ctrl,P15_Ctrl,Rod,17.39181,8.749728,Gls,1.0,True,1.90521073610303
cell_421,15dayS1,P15,Ctrl,P15_Ctrl,Rod,16.875591,8.752515,Gls,0.0,False,0.0
cell_422,15dayS1,P15,Ctrl,P15_Ctrl,Rod,14.5233345,13.418101,Gls,0.0,False,0.0
cell_423,15dayS1,P15,Ctrl,P15_Ctrl,Rod,16.652355,10.531131,Gls,3.0,True,2.1875646583086925
cell_424,15dayS1,P15,Ctrl,P15_Ctrl,Rod,4.382228,-7.077966,Gls,2.0,True,0.8518185078714072
cell_425,15dayS1,P15,Ctrl,P15_Ctrl,Rod,15.886607,11.513458,Gls,5.0,True,1.9943729483235446
cell_426,15dayS1,P15,Ctrl,P15_Ctrl,Rod,16.986914,9.809495,Gls,2.0,True,1.5895775386403468
cell_427,15dayS1,P15,Ctrl,P15_Ctrl,Rod,4.3101163,-6.3845944,Gls,0.0,False,0.0
cell_428,15dayS1,P15,Ctrl,P15_Ctrl,Rod,18.036512,9.566105,Gls,1.0,True,1.548058655711704
cell_429,15dayS1,P15,Ctrl,P15_Ctrl,Rod,18.680513,10.297353,Gls,1.0,True,0.7790424338734225
cell_430,15dayS1,P15,Ctrl,P15_Ctrl,Rod,13.358379,11.880071,Gls,1.0,True,1.2779660994894702
cell_431,15dayS1,P15,Ctrl,P15_Ctrl,Rod,16.257877,13.425623,Gls,2.0,True,1.3934999001706998
cell_432,15dayS1,P15,Ctrl,P15_Ctrl,BC,14.766569,-13.440819,Gls,8.0,True,2.4681498719563626
cell_433,15dayS1,P15,Ctrl,P15_Ctrl,Rod,18.800415,7.0218997,Gls,1.0,True,1.425888919119759
cell_434,15dayS1,P15,Ctrl,P15_Ctrl,Rod,19.453424,8.263607,Gls,3.0,True,1.913864011248609
cell_435,15dayS1,P15,Ctrl,P15_Ctrl,Rod,14.230673,10.12054,Gls,0.0,False,0.0
cell_436,15dayS1,P15,Ctrl,P15_Ctrl,Rod,17.116982,10.011142,Gls,0.0,False,0.0
cell_437,15dayS1,P15,Ctrl,P15_Ctrl,Rod,17.680723,7.836057,Gls,0.0,False,0.0
cell_438,15dayS1,P15,Ctrl,P15_Ctrl,Rod,15.078794,12.901958,Gls,4.0,True,2.4109514846506936
cell_439,15dayS1,P15,Ctrl,P15_Ctrl,Rod,18.93637,9.624965,Gls,1.0,True,1.4856044842427711
cell_440,15dayS1,P15,Ctrl,P15_Ctrl,Rod,16.7019,10.707835,Gls,0.0,False,0.0
cell_441,15dayS1,P15,Ctrl,P15_Ctrl,Rod,18.136284,12.084522,Gls,3.0,True,2.0082443350063697
cell_442,15dayS1,P15,Ctrl,P15_Ctrl,Rod,18.693665,9.9508,Gls,1.0,True,0.7397493485875728
cell_443,15dayS1,P15,Ctrl,P15_Ctrl,Rod,17.869839,10.157655,Gls,1.0,True,1.2720201853206812
cell_444,15dayS1,P15,Ctrl,P15_Ctrl,Rod,15.940119,13.543833,Gls,10.0,True,2.322683616714203
cell_445,15dayS1,P15,Ctrl,P15_Ctrl,Rod,12.976203,11.975662,Gls,4.0,True,2.6478301343627186
cell_446,15dayS1,P15,Ctrl,P15_Ctrl,Rod,15.173509,12.568616,Gls,3.0,True,2.2358274587022238
cell_447,15dayS1,P15,Ctrl,P15_Ctrl,Rod,13.664983,10.419071,Gls,0.0,False,0.0
cell_448,15dayS1,P15,Ctrl,P15_Ctrl,Rod,16.725584,7.714181,Gls,0.0,False,0.0
cell_449,15dayS1,P15,Ctrl,P15_Ctrl,Cones,19.457619,-5.241047,Gls,4.0,True,1.3817181215202632
cell_450,15dayS1,P15,Ctrl,P15_Ctrl,Rod,18.29935,8.079134,Gls,0.0,False,0.0
cell_451,15dayS1,P15,Ctrl,P15_Ctrl,Rod,18.428635,10.41923,Gls,3.0,True,2.0630205271253903
cell_452,15dayS1,P15,Ctrl,P15_Ctrl,Rod,18.41777,10.629099,Gls,1.0,True,1.3543880225863276
cell_453,15dayS1,P15,Ctrl,P15_Ctrl,MG,2.357574,11.0735855,Gls,0.0,False,0.0
cell_454,15dayS1,P15,Ctrl,P15_Ctrl,Rod,19.079645,10.8060465,Gls,0.0,False,0.0
cell_455,15dayS1,P15,Ctrl,P15_Ctrl,Rod,18.68614,7.657236,Gls,4.0,True,2.086252509457247
cell_456,15dayS1,P15,Ctrl,P15_Ctrl,Rod,18.604376,8.178439,Gls,4.0,True,2.081939297190636
cell_457,15dayS1,P15,Ctrl,P15_Ctrl,Rod,19.17655,10.649937,Gls,1.0,True,1.7040938560358287
cell_458,15dayS1,P15,Ctrl,P15_Ctrl,Rod,18.453932,4.7618203,Gls,1.0,True,0.4089790455644582
cell_459,15dayS1,P15,Ctrl,P15_Ctrl,MG,0.12287736,11.4444685,Gls,1.0,True,0.651557538974137
